timestamp,operator,action,target,result,duration_ms
2026-06-16T08:25:05Z,ops_alice,deploy,prod-web-02,success,9359
2026-06-16T08:27:15Z,ops_charlie,write,prod-web-01,success,55869
2026-06-16T08:29:34Z,ops_alice,write,prod-cache-01,success,30839
2026-06-16T08:34:30Z,ops_bob,restart,prod-db-slave,success,20230
2026-06-16T08:34:41Z,ops_charlie,sudo,prod-web-01,success,38602
2026-06-16T08:38:07Z,ops_charlie,deploy,prod-db-master,failure,11954
2026-06-16T08:41:32Z,ops_alice,deploy,prod-db-slave,success,27913
2026-06-16T08:42:34Z,ops_bob,sudo,prod-web-01,success,44000
2026-06-16T08:43:05Z,svc_deploy,deploy,prod-web-02,success,47032
2026-06-16T08:43:34Z,svc_deploy,permission_grant_global,prod-mq-01,failure,19125
2026-06-16T08:43:43Z,ops_charlie,ssh,prod-db-slave,success,10395
2026-06-16T08:44:05Z,svc_deploy,deploy,prod-web-02,success,15429
2026-06-16T08:47:56Z,svc_deploy,read,prod-db-slave,success,57928
2026-06-16T08:48:06Z,svc_deploy,config_change,prod-mq-01,success,51677
2026-06-16T08:49:25Z,ops_bob,write,prod-mq-01,failure,57169
2026-06-16T08:52:11Z,svc_deploy,write,prod-db-master,success,25702
2026-06-16T08:53:35Z,ops_bob,write,staging-api,success,1118
2026-06-16T08:54:15Z,svc_deploy,ssh,staging-api,success,57093
2026-06-16T08:59:10Z,ops_charlie,read,prod-mq-01,success,42777
2026-06-16T08:59:15Z,ops_charlie,deploy,prod-db-master,success,40535
2026-06-16T09:00:13Z,svc_deploy,write,prod-cache-01,failure,7597
2026-06-16T09:01:34Z,ops_alice,deploy,prod-cache-01,success,57760
2026-06-16T09:04:49Z,ops_alice,restart,prod-web-01,success,50980
2026-06-16T09:06:24Z,ops_charlie,ssh,prod-db-slave,failure,16284
2026-06-16T09:07:51Z,ops_bob,read,prod-web-02,success,435
2026-06-16T09:10:45Z,ops_bob,permission_grant_global,prod-db-slave,success,33746
2026-06-16T09:11:02Z,ops_charlie,read,prod-db-slave,success,12676
2026-06-16T09:15:23Z,svc_deploy,deploy,prod-db-slave,success,58113
2026-06-16T09:15:51Z,ops_charlie,delete,prod-db-master,success,8866
2026-06-16T09:17:26Z,ops_charlie,write,prod-cache-01,success,17486
2026-06-16T09:17:30Z,ops_alice,deploy,prod-mq-01,success,55227
2026-06-16T09:18:10Z,ops_alice,deploy,prod-web-02,success,36474
2026-06-16T09:18:18Z,ops_alice,backup,prod-web-02,success,33460
2026-06-16T09:18:25Z,ops_bob,delete,prod-web-02,success,56811
2026-06-16T09:18:28Z,ops_bob,read,prod-mq-01,success,10033
2026-06-16T09:18:45Z,svc_deploy,ssh,prod-mq-01,success,36486
2026-06-16T09:18:55Z,ops_charlie,backup,prod-web-02,success,57173
2026-06-16T09:19:41Z,ops_alice,restart,prod-cache-01,success,18834
2026-06-16T09:20:55Z,ops_charlie,sudo,staging-api,success,30346
2026-06-16T09:21:33Z,ops_bob,read,prod-mq-01,success,22664
2026-06-16T09:22:21Z,ops_charlie,ssh,prod-web-01,success,23768
2026-06-16T09:23:16Z,ops_alice,sudo,prod-db-master,success,50139
2026-06-16T09:23:22Z,ops_alice,sudo,prod-mq-01,failure,30991
2026-06-16T09:25:07Z,svc_deploy,deploy,prod-mq-01,success,56729
2026-06-16T09:27:08Z,svc_deploy,create,prod-web-01,success,8796
2026-06-16T09:30:44Z,ops_charlie,delete,prod-web-02,failure,43007
2026-06-16T09:32:05Z,ops_bob,write,prod-web-02,success,29293
2026-06-16T09:32:27Z,svc_deploy,write,prod-db-master,success,16596
2026-06-16T09:32:50Z,svc_deploy,restart,prod-db-slave,success,34789
2026-06-16T09:33:09Z,ops_bob,sudo,prod-db-slave,failure,41895
2026-06-16T09:33:34Z,ops_alice,write,prod-db-slave,success,35269
2026-06-16T09:36:41Z,ops_bob,key_rotate,prod-web-01,success,34156
2026-06-16T09:37:33Z,svc_deploy,write,prod-db-slave,failure,31629
2026-06-16T09:38:06Z,svc_deploy,write,prod-cache-01,failure,13815
2026-06-16T09:39:20Z,svc_deploy,restart,prod-cache-01,success,57399
2026-06-16T09:40:19Z,ops_charlie,write,prod-mq-01,success,10743
2026-06-16T09:40:54Z,ops_bob,deploy,prod-db-master,success,25273
2026-06-16T09:41:17Z,ops_bob,backup,prod-cache-01,success,54564
2026-06-16T09:42:11Z,ops_bob,rollback,prod-mq-01,success,22838
2026-06-16T09:43:44Z,svc_deploy,backup,prod-web-02,success,29036
2026-06-16T09:45:18Z,ops_alice,write,prod-db-slave,success,26602
2026-06-16T09:45:26Z,ops_alice,ssh,staging-api,success,7298
2026-06-16T09:46:20Z,ops_bob,deploy,prod-web-02,success,18088
2026-06-16T09:47:03Z,ops_charlie,write,prod-mq-01,failure,59351
2026-06-16T09:47:05Z,svc_deploy,deploy,prod-mq-01,failure,30421
2026-06-16T09:49:42Z,svc_deploy,sudo,prod-web-02,success,53525
2026-06-16T09:50:30Z,ops_bob,deploy,prod-web-01,success,48864
2026-06-16T09:51:10Z,ops_charlie,read,prod-web-02,success,19523
2026-06-16T09:52:13Z,ops_alice,read,prod-db-master,success,22044
2026-06-16T09:52:23Z,ops_charlie,read,prod-db-master,failure,21267
2026-06-16T09:52:29Z,svc_deploy,sudo,prod-db-slave,success,53664
2026-06-16T09:53:49Z,ops_bob,write,prod-web-01,success,33277
2026-06-16T09:56:21Z,ops_bob,deploy,prod-db-slave,success,48330
2026-06-16T09:58:09Z,ops_charlie,deploy,staging-api,success,21256
2026-06-16T09:59:46Z,ops_bob,write,prod-db-master,success,36348
2026-06-16T10:00:38Z,ops_alice,config_change,staging-api,success,45827
2026-06-16T10:01:14Z,ops_charlie,ssh,prod-db-master,failure,24407
2026-06-16T10:01:54Z,ops_alice,restart,prod-web-02,failure,43026
2026-06-16T10:02:53Z,ops_charlie,ssh,prod-web-01,success,154
2026-06-16T10:05:17Z,svc_deploy,config_change,prod-mq-01,success,32258
2026-06-16T10:05:27Z,ops_charlie,sudo,prod-db-master,success,57492
2026-06-16T10:07:50Z,ops_charlie,read,prod-mq-01,success,1533
2026-06-16T10:08:01Z,ops_alice,backup,prod-web-02,success,51046
2026-06-16T10:08:14Z,ops_alice,backup,prod-db-slave,success,50694
2026-06-16T10:10:22Z,svc_deploy,restart,staging-api,success,34165
2026-06-16T10:14:16Z,ops_bob,deploy,prod-cache-01,success,17062
2026-06-16T10:14:56Z,svc_deploy,key_rotate,prod-mq-01,success,42519
2026-06-16T10:15:16Z,ops_charlie,backup,prod-cache-01,success,4813
2026-06-16T10:15:46Z,ops_bob,restart,staging-api,success,14078
2026-06-16T10:18:29Z,ops_bob,read,prod-db-slave,success,2383
2026-06-16T10:18:39Z,svc_deploy,read,prod-web-01,success,48660
2026-06-16T10:18:41Z,ops_charlie,sudo,prod-db-slave,success,1634
2026-06-16T10:19:37Z,ops_bob,config_change,prod-web-01,success,8289
2026-06-16T10:19:44Z,ops_charlie,backup,prod-cache-01,success,7873
2026-06-16T10:20:27Z,ops_charlie,restart,prod-web-02,failure,36987
2026-06-16T10:21:00Z,ops_bob,read,prod-cache-01,success,33678
2026-06-16T10:21:45Z,ops_bob,ssh,prod-db-slave,success,37100
2026-06-16T10:25:08Z,ops_charlie,restart,prod-db-slave,success,5250
2026-06-16T10:26:36Z,ops_bob,read,prod-web-01,success,34952
2026-06-16T10:27:27Z,ops_bob,restart,prod-cache-01,success,12879
2026-06-16T10:27:59Z,ops_alice,deploy,prod-cache-01,success,32351
2026-06-16T10:28:53Z,svc_deploy,sudo,prod-web-01,success,55437
2026-06-16T10:34:48Z,ops_alice,restart,staging-api,success,51248
2026-06-16T10:35:39Z,ops_bob,read,prod-cache-01,success,50260
2026-06-16T10:36:31Z,ops_charlie,read,prod-cache-01,success,24465
2026-06-16T10:36:49Z,ops_bob,deploy,prod-db-slave,failure,18945
2026-06-16T10:37:59Z,ops_alice,deploy,prod-db-master,success,27279
2026-06-16T10:38:15Z,svc_deploy,restart,prod-cache-01,success,18208
2026-06-16T10:39:03Z,ops_alice,restart,prod-db-master,success,14613
2026-06-16T10:39:41Z,svc_deploy,backup,staging-api,success,39028
2026-06-16T10:41:14Z,ops_alice,sudo,prod-web-02,success,36000
2026-06-16T10:41:41Z,ops_alice,deploy,prod-cache-01,success,1689
2026-06-16T10:42:48Z,svc_deploy,ssh,staging-api,success,11658
2026-06-16T10:44:34Z,ops_charlie,write,prod-cache-01,success,27836
2026-06-16T10:45:30Z,svc_deploy,config_change,prod-db-slave,failure,3374
2026-06-16T10:46:07Z,ops_bob,deploy,prod-db-slave,failure,52795
2026-06-16T10:46:17Z,ops_charlie,restart,prod-web-01,success,47974
2026-06-16T10:47:12Z,ops_alice,read,prod-mq-01,success,37480
2026-06-16T10:48:20Z,ops_alice,create,prod-web-01,success,56198
2026-06-16T10:49:11Z,ops_bob,read,prod-mq-01,success,43396
2026-06-16T10:49:33Z,ops_bob,sudo,prod-web-01,success,21331
2026-06-16T10:51:53Z,ops_charlie,deploy,prod-cache-01,success,48930
2026-06-16T10:52:52Z,svc_deploy,config_change,prod-cache-01,success,35842
2026-06-16T10:56:30Z,svc_deploy,deploy,prod-mq-01,failure,25372
2026-06-16T10:58:57Z,ops_bob,read,prod-mq-01,success,17204
2026-06-16T11:01:24Z,svc_deploy,config_change,prod-db-master,failure,6143
2026-06-16T11:02:48Z,ops_alice,read,prod-web-01,success,35774
2026-06-16T11:08:40Z,ops_charlie,restart,prod-mq-01,success,13742
2026-06-16T11:08:49Z,svc_deploy,backup,prod-web-01,success,18625
2026-06-16T11:10:29Z,svc_deploy,deploy,prod-mq-01,success,17386
2026-06-16T11:11:03Z,ops_charlie,config_change,prod-web-01,success,51827
2026-06-16T11:11:30Z,ops_alice,restart,staging-api,success,49815
2026-06-16T11:12:53Z,ops_charlie,create,prod-web-02,success,8293
2026-06-16T11:13:31Z,svc_deploy,sudo,prod-db-master,failure,49193
2026-06-16T11:13:36Z,ops_alice,deploy,prod-web-02,success,46870
2026-06-16T11:15:31Z,ops_charlie,sudo,prod-web-01,success,14147
2026-06-16T11:16:17Z,svc_deploy,sudo,prod-mq-01,success,45061
2026-06-16T11:18:17Z,ops_alice,ssh,prod-cache-01,success,52265
2026-06-16T11:18:27Z,ops_alice,ssh,prod-mq-01,success,39732
2026-06-16T11:21:35Z,ops_alice,config_change,prod-mq-01,success,38773
2026-06-16T11:22:27Z,ops_bob,backup,prod-mq-01,success,32425
2026-06-16T11:23:13Z,ops_charlie,deploy,prod-db-slave,success,59734
2026-06-16T11:23:24Z,ops_alice,deploy,prod-db-master,success,34471
2026-06-16T11:25:43Z,svc_deploy,deploy,prod-cache-01,success,37107
2026-06-16T11:26:41Z,ops_charlie,sudo,prod-web-02,success,2502
2026-06-16T11:29:00Z,svc_deploy,read,prod-db-master,success,47882
2026-06-16T11:29:06Z,svc_deploy,backup,prod-db-slave,success,18380
2026-06-16T11:33:14Z,ops_charlie,read,prod-db-slave,failure,54916
2026-06-16T11:37:26Z,svc_deploy,read,prod-cache-01,success,10886
2026-06-16T11:40:48Z,svc_deploy,backup,staging-api,success,16756
2026-06-16T11:41:36Z,ops_charlie,deploy,prod-cache-01,success,48538
2026-06-16T11:42:06Z,ops_charlie,sudo,prod-cache-01,failure,47530
2026-06-16T11:42:49Z,svc_deploy,write,prod-web-02,success,15648
2026-06-16T11:44:15Z,ops_bob,write,prod-db-slave,success,18179
2026-06-16T11:44:35Z,ops_alice,deploy,prod-web-01,success,5638
2026-06-16T11:44:45Z,ops_charlie,create,staging-api,success,19094
2026-06-16T11:45:22Z,ops_bob,write,prod-db-master,success,42951
2026-06-16T11:45:52Z,svc_deploy,read,prod-cache-01,success,26398
2026-06-16T11:46:34Z,ops_charlie,ssh,prod-db-master,success,59697
2026-06-16T11:50:18Z,ops_bob,restart,staging-api,success,52740
2026-06-16T11:51:38Z,svc_deploy,ssh,prod-db-slave,success,13040
2026-06-16T11:52:04Z,svc_deploy,create,staging-api,failure,49335
2026-06-16T11:52:28Z,ops_alice,create,prod-cache-01,success,26751
2026-06-16T11:57:51Z,ops_charlie,sudo,prod-web-02,success,17063
2026-06-16T11:59:37Z,ops_charlie,deploy,prod-web-01,success,14849
2026-06-16T11:59:50Z,svc_deploy,write,staging-api,success,6023
2026-06-16T12:01:06Z,ops_alice,write,prod-cache-01,success,28243
2026-06-16T12:02:11Z,ops_bob,deploy,staging-api,success,35858
2026-06-16T12:06:38Z,ops_alice,deploy,prod-mq-01,failure,48840
2026-06-16T12:08:19Z,ops_charlie,restart,prod-mq-01,success,34024
2026-06-16T12:09:11Z,svc_deploy,read,prod-db-slave,success,4537
2026-06-16T12:09:41Z,ops_charlie,ssh,prod-db-slave,success,43827
2026-06-16T12:11:21Z,ops_alice,write,prod-web-02,success,35899
2026-06-16T12:11:56Z,svc_deploy,read,prod-mq-01,success,28734
2026-06-16T12:12:05Z,ops_alice,deploy,prod-mq-01,success,16574
2026-06-16T12:12:34Z,ops_alice,deploy,prod-cache-01,success,55470
2026-06-16T12:15:22Z,ops_bob,read,prod-cache-01,success,55162
2026-06-16T12:16:33Z,ops_charlie,restart,prod-cache-01,success,24107
2026-06-16T12:17:17Z,ops_charlie,delete,prod-cache-01,success,32468
2026-06-16T12:19:05Z,ops_charlie,write,prod-mq-01,success,17255
2026-06-16T12:19:55Z,ops_charlie,deploy,prod-db-slave,success,32674
2026-06-16T12:21:47Z,ops_alice,deploy,prod-web-02,success,28047
2026-06-16T12:22:12Z,ops_charlie,deploy,prod-db-master,success,452
2026-06-16T12:22:35Z,ops_alice,restart,prod-web-01,success,42020
2026-06-16T12:23:10Z,svc_deploy,write,staging-api,success,36836
2026-06-16T12:23:11Z,ops_bob,write,prod-cache-01,success,47320
2026-06-16T12:23:32Z,svc_deploy,ssh,staging-api,success,22165
2026-06-16T12:24:13Z,ops_charlie,config_change,prod-web-02,success,52007
2026-06-16T12:28:06Z,ops_charlie,read,staging-api,success,49580
2026-06-16T12:30:00Z,ops_charlie,restart,prod-mq-01,success,56586
2026-06-16T12:31:49Z,ops_alice,restart,staging-api,success,57254
2026-06-16T12:32:18Z,svc_deploy,read,prod-db-master,success,1861
2026-06-16T12:32:45Z,svc_deploy,read,prod-web-01,success,4621
2026-06-16T12:32:51Z,ops_charlie,read,prod-web-01,success,9284
2026-06-16T12:32:55Z,svc_deploy,write,prod-web-02,success,13523
2026-06-16T12:35:28Z,ops_charlie,deploy,prod-mq-01,success,2709
2026-06-16T12:37:55Z,ops_alice,sudo,prod-cache-01,success,17972
2026-06-16T12:39:23Z,ops_alice,ssh,prod-cache-01,success,49098
2026-06-16T12:40:04Z,svc_deploy,sudo,prod-cache-01,success,30992
2026-06-16T12:40:04Z,svc_deploy,read,prod-web-02,success,1955
2026-06-16T12:41:15Z,ops_charlie,deploy,prod-cache-01,success,19318
2026-06-16T12:46:34Z,ops_charlie,sudo,prod-web-02,success,42678
2026-06-16T12:48:45Z,ops_bob,read,prod-web-02,success,38496
2026-06-16T12:50:11Z,svc_deploy,write,prod-cache-01,success,54404
2026-06-16T12:52:59Z,ops_charlie,sudo,prod-mq-01,success,28201
2026-06-16T12:53:08Z,ops_alice,restart,prod-db-master,success,35654
2026-06-16T12:56:23Z,ops_alice,restart,prod-web-02,success,52296
2026-06-16T12:59:12Z,svc_deploy,backup,staging-api,success,30653
2026-06-16T12:59:46Z,ops_bob,config_change,prod-db-slave,success,7794
2026-06-16T13:00:03Z,svc_deploy,read,prod-db-slave,success,47223
2026-06-16T13:00:31Z,ops_charlie,config_change,prod-web-01,success,52266
2026-06-16T13:02:19Z,svc_deploy,restart,prod-db-master,success,58618
2026-06-16T13:03:20Z,ops_bob,ssh,staging-api,success,17021
2026-06-16T13:03:32Z,svc_deploy,create,prod-web-02,success,30262
2026-06-16T13:05:04Z,ops_bob,deploy,prod-mq-01,success,10648
2026-06-16T13:06:12Z,svc_deploy,ssh,prod-cache-01,success,52810
2026-06-16T13:06:17Z,ops_charlie,restart,prod-web-02,failure,15097
2026-06-16T13:07:43Z,ops_bob,ssh,prod-db-slave,success,39143
2026-06-16T13:11:17Z,ops_alice,read,staging-api,success,18930
2026-06-16T13:11:59Z,ops_charlie,write,staging-api,success,35408
2026-06-16T13:12:17Z,svc_deploy,write,prod-web-02,success,1247
2026-06-16T13:13:28Z,svc_deploy,read,prod-db-master,success,34324
2026-06-16T13:13:33Z,ops_alice,sudo,prod-mq-01,failure,43697
2026-06-16T13:14:02Z,ops_charlie,sudo,staging-api,success,45026
2026-06-16T13:14:04Z,ops_bob,deploy,prod-db-master,success,56911
2026-06-16T13:14:36Z,svc_deploy,backup,prod-db-master,success,25869
2026-06-16T13:15:04Z,svc_deploy,write,prod-cache-01,success,20683
2026-06-16T13:15:19Z,svc_deploy,write,prod-cache-01,success,4172
2026-06-16T13:16:28Z,ops_alice,read,staging-api,success,48958
2026-06-16T13:19:28Z,ops_bob,deploy,prod-cache-01,success,3071
2026-06-16T13:19:40Z,ops_bob,sudo,prod-db-slave,success,41420
2026-06-16T13:22:32Z,ops_alice,deploy,prod-db-master,success,15699
2026-06-16T13:22:48Z,svc_deploy,create,prod-cache-01,success,41322
2026-06-16T13:23:11Z,ops_bob,restart,prod-cache-01,success,30687
2026-06-16T13:23:48Z,svc_deploy,ssh,prod-web-01,success,11521
2026-06-16T13:24:27Z,ops_bob,deploy,prod-db-master,success,50365
2026-06-16T13:25:09Z,ops_bob,deploy,prod-web-02,success,34353
2026-06-16T13:25:44Z,svc_deploy,read,prod-web-02,success,27927
2026-06-16T13:26:39Z,ops_alice,delete,prod-db-master,failure,34394
2026-06-16T13:28:22Z,svc_deploy,write,prod-db-master,success,21462
2026-06-16T13:29:13Z,ops_bob,delete,prod-cache-01,failure,5017
2026-06-16T13:30:20Z,svc_deploy,write,prod-db-slave,success,52382
2026-06-16T13:30:23Z,ops_charlie,deploy,prod-mq-01,success,27392
2026-06-16T13:32:09Z,ops_charlie,read,prod-web-02,success,45688
2026-06-16T13:32:42Z,ops_charlie,read,prod-db-master,success,39501
2026-06-16T13:33:22Z,ops_bob,restart,prod-mq-01,success,4860
2026-06-16T13:35:21Z,ops_charlie,restart,prod-mq-01,success,30965
2026-06-16T13:35:58Z,ops_alice,deploy,prod-db-master,success,6339
2026-06-16T13:36:19Z,ops_bob,sudo,prod-mq-01,success,1848
2026-06-16T13:37:06Z,ops_bob,deploy,prod-db-master,success,32286
2026-06-16T13:37:43Z,ops_bob,sudo,prod-db-master,success,23745
2026-06-16T13:38:03Z,ops_charlie,delete,prod-db-master,failure,40750
2026-06-16T13:40:44Z,ops_alice,ssh,prod-web-02,success,44561
2026-06-16T13:40:49Z,ops_alice,create,staging-api,success,46911
2026-06-16T13:41:13Z,svc_deploy,deploy,prod-db-master,success,23291
2026-06-16T13:42:58Z,ops_charlie,deploy,prod-mq-01,success,11859
2026-06-16T13:43:32Z,ops_bob,deploy,prod-web-02,failure,14226
2026-06-16T13:43:35Z,ops_alice,sudo,prod-db-slave,success,23136
2026-06-16T13:43:52Z,ops_bob,ssh,prod-web-01,success,38838
2026-06-16T13:46:49Z,ops_charlie,read,prod-mq-01,success,18747
2026-06-16T13:47:15Z,svc_deploy,backup,prod-db-slave,success,28922
2026-06-16T13:48:26Z,svc_deploy,create,prod-mq-01,failure,25669
2026-06-16T13:48:47Z,ops_alice,ssh,prod-web-01,success,31350
2026-06-16T13:49:45Z,ops_charlie,read,prod-web-01,success,12936
2026-06-16T13:52:43Z,svc_deploy,ssh,prod-cache-01,success,54284
2026-06-16T13:54:43Z,ops_charlie,read,prod-web-01,success,7159
2026-06-16T13:56:29Z,svc_deploy,deploy,prod-web-01,success,45251
2026-06-16T13:56:53Z,ops_alice,write,prod-db-master,success,48933
2026-06-16T13:57:35Z,svc_deploy,sudo,prod-mq-01,success,43085
2026-06-16T13:58:42Z,ops_bob,create,prod-db-master,success,25631
2026-06-16T14:00:50Z,ops_alice,create,prod-db-master,success,43925
2026-06-16T14:00:56Z,ops_charlie,deploy,prod-mq-01,success,4326
2026-06-16T14:01:36Z,ops_charlie,delete,staging-api,success,5227
2026-06-16T14:02:17Z,svc_deploy,restart,staging-api,success,19562
2026-06-16T14:03:23Z,ops_bob,sudo,prod-db-slave,success,11092
2026-06-16T14:04:30Z,ops_charlie,sudo,prod-mq-01,success,3612
2026-06-16T14:04:36Z,ops_charlie,deploy,prod-db-master,success,39169
2026-06-16T14:04:52Z,svc_deploy,ssh,prod-db-slave,success,6420
2026-06-16T14:05:50Z,ops_alice,create,staging-api,failure,44356
2026-06-16T14:06:01Z,ops_charlie,write,prod-db-slave,success,15192
2026-06-16T14:09:31Z,ops_charlie,create,prod-web-01,success,32538
2026-06-16T14:12:50Z,svc_deploy,read,staging-api,success,38116
2026-06-16T14:14:07Z,ops_charlie,restart,prod-db-master,success,6102
2026-06-16T14:16:25Z,ops_bob,delete,prod-web-02,success,20673
2026-06-16T14:18:35Z,ops_alice,write,prod-mq-01,success,27754
2026-06-16T14:18:38Z,ops_charlie,deploy,prod-web-02,success,10595
2026-06-16T14:19:45Z,ops_charlie,deploy,prod-mq-01,success,12179
2026-06-16T14:20:18Z,ops_alice,config_change,prod-cache-01,failure,11340
2026-06-16T14:20:59Z,ops_alice,sudo,prod-cache-01,success,46914
2026-06-16T14:21:44Z,ops_charlie,write,prod-db-slave,success,47774
2026-06-16T14:22:40Z,ops_alice,read,staging-api,success,18636
2026-06-16T14:25:09Z,svc_deploy,read,prod-mq-01,success,30983
2026-06-16T14:26:13Z,ops_bob,ssh,prod-web-02,success,30083
2026-06-16T14:27:17Z,ops_charlie,sudo,prod-cache-01,success,19054
2026-06-16T14:30:05Z,ops_alice,write,prod-db-slave,success,50188
2026-06-16T14:30:44Z,ops_charlie,config_change,prod-web-02,success,555
2026-06-16T14:30:51Z,ops_alice,restart,prod-mq-01,success,15025
2026-06-16T14:32:12Z,ops_charlie,ssh,prod-db-master,success,30859
2026-06-16T14:34:16Z,ops_alice,read,prod-db-master,success,14612
2026-06-16T14:37:20Z,ops_charlie,deploy,prod-db-slave,success,16395
2026-06-16T14:40:26Z,svc_deploy,read,prod-db-master,success,34672
2026-06-16T14:40:50Z,ops_charlie,sudo,staging-api,failure,39885
2026-06-16T14:41:09Z,ops_alice,read,prod-db-slave,success,51497
2026-06-16T14:42:03Z,svc_deploy,restart,prod-db-slave,success,43188
2026-06-16T14:45:42Z,ops_charlie,restart,prod-web-01,success,51951
2026-06-16T14:48:23Z,ops_bob,write,prod-web-02,success,13173
2026-06-16T14:50:18Z,ops_charlie,read,prod-web-01,success,57768
2026-06-16T14:50:51Z,ops_alice,write,prod-web-01,success,44090
2026-06-16T14:51:02Z,ops_alice,sudo,prod-cache-01,failure,59457
2026-06-16T14:53:27Z,ops_charlie,read,prod-web-02,success,15135
2026-06-16T14:58:22Z,ops_charlie,write,prod-cache-01,success,30784
2026-06-16T15:00:19Z,ops_alice,write,prod-db-master,success,28353
2026-06-16T15:04:00Z,svc_deploy,sudo,prod-web-02,failure,33860
2026-06-16T15:07:13Z,ops_bob,deploy,prod-db-master,success,27432
2026-06-16T15:08:57Z,ops_charlie,backup,prod-cache-01,success,8772
2026-06-16T15:09:25Z,ops_charlie,sudo,prod-mq-01,success,936
2026-06-16T15:12:16Z,ops_bob,deploy,prod-db-slave,success,2449
2026-06-16T15:12:44Z,ops_bob,deploy,prod-web-01,success,13541
2026-06-16T15:17:00Z,ops_charlie,sudo,prod-web-01,success,5784
2026-06-16T15:18:26Z,svc_deploy,delete,prod-cache-01,success,3556
2026-06-16T15:20:34Z,ops_bob,deploy,prod-web-01,success,45388
2026-06-16T15:22:28Z,ops_bob,ssh,staging-api,success,15090
2026-06-16T15:22:48Z,ops_charlie,restart,prod-db-master,success,9568
2026-06-16T15:23:32Z,ops_alice,delete,prod-web-02,success,49695
2026-06-16T15:24:15Z,ops_bob,write,staging-api,failure,5482
2026-06-16T15:25:22Z,ops_charlie,restart,prod-db-slave,success,44280
2026-06-16T15:25:32Z,ops_alice,permission_grant_global,prod-web-01,success,46161
2026-06-16T15:29:40Z,ops_alice,emergency_shutdown,staging-api,success,46900
2026-06-16T15:29:55Z,svc_deploy,create,prod-web-01,success,44196
2026-06-16T15:33:48Z,ops_alice,sudo,prod-web-02,success,33522
2026-06-16T15:35:52Z,ops_bob,write,staging-api,success,47650
2026-06-16T15:35:58Z,ops_bob,sudo,prod-web-02,success,241
2026-06-16T15:36:02Z,svc_deploy,write,staging-api,success,13624
2026-06-16T15:38:30Z,ops_bob,sudo,prod-web-01,success,18290
2026-06-16T15:38:55Z,ops_charlie,ssh,prod-web-01,success,45784
2026-06-16T15:40:01Z,ops_bob,create,prod-mq-01,success,48940
2026-06-16T15:41:37Z,svc_deploy,write,prod-web-02,success,6464
2026-06-16T15:41:56Z,ops_charlie,deploy,prod-web-01,success,38848
2026-06-16T15:42:48Z,svc_deploy,sudo,prod-web-02,success,30032
2026-06-16T15:44:47Z,svc_deploy,config_change,prod-db-slave,success,17979
2026-06-16T15:46:43Z,svc_deploy,ssh,prod-db-master,success,52546
2026-06-16T15:47:16Z,ops_alice,read,prod-cache-01,success,33250
2026-06-16T15:49:12Z,ops_charlie,read,staging-api,success,44391
2026-06-16T15:51:18Z,ops_alice,config_change,prod-web-02,success,1680
2026-06-16T15:51:30Z,svc_deploy,config_change,prod-db-master,success,37577
2026-06-16T15:51:39Z,ops_alice,delete,prod-db-slave,success,32446
2026-06-16T15:52:09Z,ops_bob,sudo,staging-api,success,58790
2026-06-16T15:53:54Z,ops_alice,restart,prod-cache-01,success,19316
2026-06-16T15:54:42Z,ops_charlie,create,staging-api,success,20650
2026-06-16T15:56:48Z,svc_deploy,sudo,prod-db-slave,success,26648
2026-06-16T15:58:01Z,ops_bob,restart,prod-mq-01,success,16430
2026-06-16T15:58:52Z,ops_charlie,restart,prod-db-slave,failure,46447
2026-06-16T16:00:48Z,ops_charlie,read,prod-web-01,success,4897
2026-06-16T16:01:55Z,svc_deploy,config_change,prod-web-01,success,20719
2026-06-16T16:07:58Z,ops_charlie,ssh,prod-web-01,success,44157
2026-06-16T16:08:04Z,svc_deploy,restart,prod-mq-01,success,4609
2026-06-16T16:11:54Z,ops_charlie,sudo,prod-db-master,success,1340
2026-06-16T16:12:06Z,ops_bob,create,prod-db-master,success,58330
2026-06-16T16:16:49Z,ops_bob,read,prod-db-slave,success,44196
2026-06-16T16:23:45Z,svc_deploy,deploy,staging-api,success,47597
2026-06-16T16:24:13Z,ops_bob,read,prod-db-master,success,16267
2026-06-16T16:25:53Z,ops_bob,sudo,prod-web-01,success,51982
2026-06-16T16:27:09Z,ops_alice,deploy,staging-api,success,7283
2026-06-16T16:27:12Z,svc_deploy,delete,prod-cache-01,failure,38871
2026-06-16T16:27:47Z,ops_bob,sudo,prod-mq-01,success,52211
2026-06-16T16:29:04Z,ops_alice,read,prod-db-master,success,55767
2026-06-16T16:33:04Z,ops_charlie,sudo,prod-mq-01,failure,14381
2026-06-16T16:33:06Z,ops_alice,read,prod-db-slave,success,1081
2026-06-16T16:33:13Z,ops_bob,create,prod-web-01,success,25327
2026-06-16T16:33:56Z,ops_alice,sudo,prod-cache-01,success,32951
2026-06-16T16:34:38Z,ops_bob,read,prod-web-01,success,42643
2026-06-16T16:36:48Z,svc_deploy,config_change,prod-web-02,success,1515
2026-06-16T16:37:46Z,ops_alice,deploy,staging-api,success,34735
2026-06-16T16:38:14Z,ops_bob,deploy,prod-db-master,success,41789
2026-06-16T16:39:45Z,svc_deploy,read,prod-db-master,success,17051
2026-06-16T16:40:02Z,ops_charlie,deploy,prod-db-master,success,32147
2026-06-16T16:42:28Z,svc_deploy,deploy,prod-db-master,success,30194
